date,open,high,low,close,volume,dividends,split_ratio
2016-01-04 00:00:00+00:00,8.199999809265137,8.260000228881836,7.630000114440918,7.71999979019165,1045700,0,0
2016-01-05 00:00:00+00:00,7.630000114440918,7.860000133514404,7.599999904632568,7.820000171661377,969400,0,0
2016-01-06 00:00:00+00:00,7.5,7.610000133514404,7.440000057220459,7.46999979019165,1506000,0,0
2016-01-07 00:00:00+00:00,7.139999866485596,7.610000133514404,7.090000152587891,7.349999904632568,1884000,0,0
2016-01-08 00:00:00+00:00,7.360000133514404,7.400000095367432,6.340000152587891,6.78000020980835,3910400,0,0
2016-01-11 00:00:00+00:00,6.480000019073486,6.579999923706055,6.190000057220459,6.269999980926514,2139900,0,0
2016-01-12 00:00:00+00:00,6.380000114440918,6.440000057220459,5.349999904632568,5.650000095367432,2374900,0,0
2016-01-13 00:00:00+00:00,5.900000095367432,6.0,4.900000095367432,4.989999771118164,3842400,0,0
2016-01-14 00:00:00+00:00,5.039999961853027,5.269999980926514,4.769999980926514,5.239999771118164,3971200,0,0
2016-01-15 00:00:00+00:00,4.5,4.809999942779541,4.28000020980835,4.730000019073486,2921300,0,0
2016-01-18 00:00:00+00:00,4.650000095367432,4.739999771118164,4.400000095367432,4.559999942779541,697500,0,0
2016-01-19 00:00:00+00:00,4.679999828338623,4.909999847412109,4.519999980926514,4.539999961853027,2412800,0,0
2016-01-20 00:00:00+00:00,4.28000020980835,4.599999904632568,4.130000114440918,4.559999942779541,3489300,0,0
2016-01-21 00:00:00+00:00,4.420000076293945,5.050000190734863,4.340000152587891,5.0,3934000,0,0
2016-01-22 00:00:00+00:00,5.679999828338623,5.940000057220459,4.78000020980835,4.849999904632568,3376600,0,0
2016-01-25 00:00:00+00:00,4.679999828338623,4.800000190734863,4.190000057220459,4.260000228881836,2175600,0,0
2016-01-26 00:00:00+00:00,4.329999923706055,4.800000190734863,4.170000076293945,4.730000019073486,2346800,0,0
2016-01-27 00:00:00+00:00,4.809999942779541,5.21999979019165,4.570000171661377,4.869999885559082,1948100,0,0
2016-01-28 00:00:00+00:00,5.329999923706055,5.809999942779541,5.210000038146973,5.760000228881836,2787600,0,0
2016-01-29 00:00:00+00:00,6.0,6.119999885559082,5.429999828338623,5.809999942779541,2567400,0,0
2016-02-01 00:00:00+00:00,5.539999961853027,5.639999866485596,5.050000190734863,5.329999923706055,1736800,0,0
2016-02-02 00:00:00+00:00,5.0,5.119999885559082,4.869999885559082,4.909999847412109,1450100,0,0
2016-02-03 00:00:00+00:00,5.090000152587891,5.420000076293945,4.670000076293945,5.409999847412109,1880000,0,0
2016-02-04 00:00:00+00:00,5.320000171661377,5.949999809265137,5.289999961853027,5.409999847412109,3316300,0,0
2016-02-05 00:00:00+00:00,5.21999979019165,5.380000114440918,5.03000020980835,5.230000019073486,2114400,0,0
2016-02-08 00:00:00+00:00,5.050000190734863,5.050000190734863,4.539999961853027,4.599999904632568,2690500,0,0
2016-02-09 00:00:00+00:00,4.53000020980835,4.610000133514404,4.289999961853027,4.449999809265137,3222000,0,0
2016-02-10 00:00:00+00:00,4.449999809265137,4.559999942779541,3.950000047683716,3.9700000286102295,2357700,0,0
2016-02-11 00:00:00+00:00,3.809999942779541,3.890000104904175,3.4600000381469727,3.640000104904175,3913800,0,0
2016-02-12 00:00:00+00:00,3.7699999809265137,3.8499999046325684,3.6500000953674316,3.700000047683716,4621700,0,0
2016-02-16 00:00:00+00:00,3.8399999141693115,3.8499999046325684,3.6700000762939453,3.809999942779541,1962300,0,0
2016-02-17 00:00:00+00:00,3.890000104904175,4.300000190734863,3.880000114440918,4.199999809265137,2248800,0,0
2016-02-18 00:00:00+00:00,4.449999809265137,4.599999904632568,4.210000038146973,4.289999961853027,2782600,0,0
2016-02-19 00:00:00+00:00,4.059999942779541,4.21999979019165,3.950000047683716,4.170000076293945,1798900,0,0
2016-02-22 00:00:00+00:00,4.5,4.519999980926514,4.289999961853027,4.300000190734863,1622800,0,0
2016-02-23 00:00:00+00:00,4.25,4.329999923706055,3.990000009536743,4.119999885559082,2374800,0,0
2016-02-24 00:00:00+00:00,3.8499999046325684,4.389999866485596,3.799999952316284,4.349999904632568,2826100,0,0
2016-02-25 00:00:00+00:00,4.300000190734863,4.380000114440918,4.019999980926514,4.159999847412109,1687900,0,0
2016-02-26 00:00:00+00:00,4.369999885559082,4.929999828338623,4.360000133514404,4.71999979019165,5008700,0,0
2016-02-29 00:00:00+00:00,4.670000076293945,4.860000133514404,4.179999828338623,4.25,14939500,0,0
2016-03-01 00:00:00+00:00,4.449999809265137,4.539999961853027,4.210000038146973,4.400000095367432,5129400,0,0
2016-03-02 00:00:00+00:00,4.369999885559082,4.960000038146973,4.320000171661377,4.909999847412109,3361100,0,0
