date,open,high,low,close,volume,dividends,split_ratio
2017-06-09 00:00:00+00:00,1.340000033378601,1.3799999952316284,1.2999999523162842,1.350000023841858,649500,0,0
2017-06-12 00:00:00+00:00,1.350000023841858,1.3700000047683716,1.3200000524520874,1.350000023841858,332800,0,0
2017-06-13 00:00:00+00:00,1.3200000524520874,1.3600000143051147,1.2899999618530273,1.3600000143051147,430600,0,0
2017-06-14 00:00:00+00:00,1.3200000524520874,1.350000023841858,1.2000000476837158,1.2999999523162842,869600,0,0
2017-06-15 00:00:00+00:00,1.2799999713897705,1.2899999618530273,1.2100000381469727,1.2400000095367432,524000,0,0
2017-06-16 00:00:00+00:00,1.25,1.2599999904632568,1.2200000286102295,1.2400000095367432,181400,0,0
2017-06-19 00:00:00+00:00,1.2999999523162842,1.3200000524520874,1.2599999904632568,1.2999999523162842,613300,0,0
2017-06-20 00:00:00+00:00,1.2999999523162842,1.3300000429153442,1.2599999904632568,1.309999942779541,472300,0,0
2017-06-21 00:00:00+00:00,1.309999942779541,1.350000023841858,1.2899999618530273,1.350000023841858,434200,0,0
2017-06-22 00:00:00+00:00,1.3600000143051147,1.3799999952316284,1.3200000524520874,1.3200000524520874,441900,0,0
2017-06-23 00:00:00+00:00,1.309999942779541,1.3300000429153442,1.2899999618530273,1.2899999618530273,410300,0,0
2017-06-26 00:00:00+00:00,1.2999999523162842,1.309999942779541,1.2799999713897705,1.2899999618530273,288000,0,0
2017-06-27 00:00:00+00:00,1.2899999618530273,1.2999999523162842,1.2599999904632568,1.2699999809265137,319800,0,0
2017-06-28 00:00:00+00:00,1.2799999713897705,1.440000057220459,1.2599999904632568,1.3700000047683716,1813100,0,0
2017-06-29 00:00:00+00:00,1.399999976158142,1.409999966621399,1.190000057220459,1.2200000286102295,2966200,0,0
2017-06-30 00:00:00+00:00,1.25,1.2899999618530273,1.2200000286102295,1.2200000286102295,656000,0,0
2017-07-04 00:00:00+00:00,1.25,1.25,1.2200000286102295,1.2300000190734863,244700,0,0
2017-07-05 00:00:00+00:00,1.2200000286102295,1.2400000095367432,1.190000057220459,1.190000057220459,678700,0,0
2017-07-06 00:00:00+00:00,1.190000057220459,1.2000000476837158,1.0800000429153442,1.1200000047683716,1546200,0,0
2017-07-07 00:00:00+00:00,1.100000023841858,1.1299999952316284,1.0399999618530273,1.0700000524520874,1260600,0,0
2017-07-10 00:00:00+00:00,1.0800000429153442,1.0800000429153442,1.0099999904632568,1.0299999713897705,884900,0,0
2017-07-11 00:00:00+00:00,1.0,1.090000033378601,0.9800000190734863,1.090000033378601,1240900,0,0
2017-07-12 00:00:00+00:00,1.090000033378601,1.1299999952316284,1.0700000524520874,1.1100000143051147,715400,0,0
2017-07-13 00:00:00+00:00,1.1100000143051147,1.1200000047683716,1.0499999523162842,1.0499999523162842,791400,0,0
2017-07-14 00:00:00+00:00,1.0700000524520874,1.0700000524520874,1.0299999713897705,1.059999942779541,734100,0,0
2017-07-17 00:00:00+00:00,1.0700000524520874,1.0800000429153442,1.0399999618530273,1.0800000429153442,507300,0,0
2017-07-18 00:00:00+00:00,1.090000033378601,1.1699999570846558,1.0700000524520874,1.159999966621399,944700,0,0
2017-07-19 00:00:00+00:00,1.159999966621399,1.190000057220459,1.1100000143051147,1.149999976158142,1068000,0,0
2017-07-20 00:00:00+00:00,1.149999976158142,1.1699999570846558,1.1100000143051147,1.1100000143051147,288800,0,0
2017-07-21 00:00:00+00:00,1.1200000047683716,1.159999966621399,1.1200000047683716,1.149999976158142,153500,0,0
2017-07-24 00:00:00+00:00,1.1299999952316284,1.1699999570846558,1.1299999952316284,1.1699999570846558,240200,0,0
2017-07-25 00:00:00+00:00,1.1799999475479126,1.2200000286102295,1.1699999570846558,1.2100000381469727,677100,0,0
2017-07-26 00:00:00+00:00,1.2300000190734863,1.2799999713897705,1.2200000286102295,1.2699999809265137,681100,0,0
2017-07-27 00:00:00+00:00,1.2699999809265137,1.3200000524520874,1.2100000381469727,1.2200000286102295,995100,0,0
2017-07-28 00:00:00+00:00,1.2300000190734863,1.25,1.2200000286102295,1.2300000190734863,196100,0,0
2017-07-31 00:00:00+00:00,1.2300000190734863,1.2599999904632568,1.2200000286102295,1.2200000286102295,149900,0,0
2017-08-01 00:00:00+00:00,1.2400000095367432,1.2400000095367432,1.1799999475479126,1.2000000476837158,201400,0,0
2017-08-02 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.159999966621399,1.2000000476837158,300000,0,0
2017-08-03 00:00:00+00:00,1.190000057220459,1.2000000476837158,1.1299999952316284,1.149999976158142,272900,0,0
