date,open,high,low,close,volume,dividends,split_ratio
2016-01-04 00:00:00+00:00,22.622555821292085,22.773561477661133,22.622555821292085,22.773561477661133,700,0.0,0
2016-01-05 00:00:00+00:00,22.60368093982672,22.707496201090528,22.518740035074,22.613117218017578,7200,0.0,0
2016-01-06 00:00:00+00:00,22.43379851408418,22.43379851408418,22.386608123779293,22.386608123779297,4600,0.0,0
2016-01-07 00:00:00+00:00,22.027973626575275,22.027973626575275,21.650459445340445,21.782588958740234,1600,0.0,0
2016-01-08 00:00:00+00:00,21.707080481894096,21.933588931776622,21.67876625061035,21.67876625061035,5800,0.0,0
2016-01-11 00:00:00+00:00,21.85809031862124,21.905278913039723,21.641019904089053,21.87696647644043,4200,0.0,0
2016-01-12 00:00:00+00:00,21.86752779071067,21.86752779071067,21.65045738220215,21.65045738220215,4200,0.0,0
2016-01-13 00:00:00+00:00,21.839215042705273,21.91471787690146,21.471138951015046,21.556079864501953,3300,0.0,0
2016-01-14 00:00:00+00:00,21.329572222846345,21.782589246308763,21.320134143174673,21.5749568939209,14300,0.0,0
2016-01-15 00:00:00+00:00,21.272944630578486,21.272944630578486,20.593417324463104,20.810487747192383,11000,0.0,0
2016-01-18 00:00:00+00:00,20.810487747192383,20.810487747192383,20.810487747192383,20.810487747192383,0,0.0,0
2016-01-19 00:00:00+00:00,21.112500356171214,21.112500356171214,20.98980712890625,20.98980712890625,5300,0.0,0
2016-01-20 00:00:00+00:00,20.42353208277568,20.668916702270508,20.234775929407604,20.668916702270508,2300,0.0,0
2016-01-21 00:00:00+00:00,20.678358960014585,20.678358960014585,20.527353286743168,20.527353286743164,2000,0.0,0
2016-01-22 00:00:00+00:00,21.1596903256817,21.33901023864746,21.1596903256817,21.33901023864746,800,0.0,0
2016-01-25 00:00:00+00:00,21.23519047269157,21.33900753548836,21.178563802133958,21.2163143157959,1000,0.0,0
2016-01-26 00:00:00+00:00,21.32013511657715,21.32013511657715,21.32013511657715,21.32013511657715,600,0.0,0
2016-01-27 00:00:00+00:00,21.556077774792044,21.574953931543572,21.25406646728516,21.254066467285156,41100,0.0,0
2016-01-28 00:00:00+00:00,21.131376086751438,21.33901023864746,21.093625568307377,21.33901023864746,3200,0.0,0
2016-01-29 00:00:00+00:00,21.839213648583844,22.065722136713084,21.80146313396036,22.056285858154297,3600,0.0,0
2016-02-01 00:00:00+00:00,21.820338175087162,22.245040893554688,21.820338175087162,22.245040893554688,2100,0.0,0
2016-02-02 00:00:00+00:00,22.027971252907015,22.027971252907015,21.56551620571092,21.688207626342773,3400,0.0,0
2016-02-03 00:00:00+00:00,21.792023906994743,21.792023906994743,21.178563225620014,21.49945068359375,3000,0.0,0
2016-02-04 00:00:00+00:00,21.42394747001135,21.42394747001135,20.961490647682563,21.131372451782227,8600,0.0,0
2016-02-05 00:00:00+00:00,20.791613388789944,20.810487747192383,20.791613388789944,20.810487747192383,1300,0.0,0
2016-02-08 00:00:00+00:00,20.414099410852153,20.414099410852153,19.99883468340048,20.064899444580078,4300,0.0,0
2016-02-09 00:00:00+00:00,19.593008907852596,19.621323152274876,19.38537651581248,19.61188507080078,4200,0.0,0
2016-02-10 00:00:00+00:00,19.828949565269777,19.91389047279431,19.536376328312738,19.545812606811523,126600,0.0,0
2016-02-11 00:00:00+00:00,19.470310567115945,19.470310567115945,19.064483970429563,19.15886116027832,12600,0.0,0
2016-02-12 00:00:00+00:00,19.15886091463453,19.300430297851562,19.15886091463453,19.300430297851562,600,0.0,0
2016-02-16 00:00:00+00:00,19.744009694457954,20.036582946777344,19.744009694457954,20.036582946777344,8100,0.0,0
2016-02-17 00:00:00+00:00,20.432970046997074,20.432970046997074,20.432970046997074,20.43297004699707,500,0.0,0
2016-02-18 00:00:00+00:00,20.593412630610345,20.602850707725125,20.38578033447266,20.385780334472656,15500,0.0,0
2016-02-19 00:00:00+00:00,20.385781773575186,20.385781773575186,20.093208562879887,20.12152099609375,9000,0.0,0
