date,open,high,low,close,volume,dividends,split_ratio
2016-01-04 00:00:00+00:00,2.460711626976848,2.4702124353235875,2.3372011184692383,2.3372011184692383,32300,0.0,0
2016-01-05 00:00:00+00:00,2.327700310122499,2.375204351856195,2.327700310122499,2.3372011184692383,29700,0.0,0
2016-01-06 00:00:00+00:00,2.2801962562177795,2.289697064513806,2.2516936048125618,2.270695447921753,63000,0.0,0
2016-01-07 00:00:00+00:00,2.2231910051699306,2.2611944618839024,2.1566853523254395,2.1566853523254395,43000,0.0,0
2016-01-08 00:00:00+00:00,2.175687114382825,2.3086986555733247,2.090179840664233,2.2041895389556885,92900,0.0,0
2016-01-11 00:00:00+00:00,2.0616772902510223,2.2231910196388003,1.9096641419571687,1.9286657571792603,147500,0.0,0
2016-01-12 00:00:00+00:00,1.966669131733673,2.0616774413231087,1.8051552772521973,1.8051552772521973,128400,0.0,0
2016-01-13 00:00:00+00:00,1.8526593250799528,1.8811617483559984,1.6816445589065554,1.6816445589065552,171100,0.0,0
2016-01-14 00:00:00+00:00,1.7196478892285603,1.8336577021738867,1.672143847692411,1.8051552772521973,73400,0.0,0
2016-01-15 00:00:00+00:00,1.7101469514726486,1.7671519102596358,1.6911453362965065,1.7386494874954224,102400,0.0,0
2016-01-18 00:00:00+00:00,1.691145369447008,1.691145369447008,1.5771355628967287,1.5771355628967285,92200,0.0,0
2016-01-19 00:00:00+00:00,1.6056382090433368,1.662643059579077,1.5106300115585327,1.5106300115585327,170100,0.0,0
2016-01-20 00:00:00+00:00,1.5866363736513343,1.5866363736513343,1.377618488965344,1.4726265668869019,272400,0.0,0
2016-01-21 00:00:00+00:00,1.4726266467234472,1.5011291849037056,1.4061209885728387,1.4441242218017578,204400,0.0,0
2016-01-22 00:00:00+00:00,1.5676348009340626,1.6626429947121866,1.558133992882107,1.6056381464004517,209400,0.0,0
2016-01-25 00:00:00+00:00,1.6056381535112656,1.6341405777933604,1.5581339997825414,1.5866364240646362,98200,0.0,0
2016-01-26 00:00:00+00:00,1.605638172781139,1.6721438302375198,1.520130785650082,1.6531422138214111,122100,0.0,0
2016-01-27 00:00:00+00:00,1.681644655999641,1.8051552772521973,1.681644655999641,1.8051552772521973,121400,0.0,0
2016-01-28 00:00:00+00:00,1.7861536028381264,1.9476674520930428,1.7386495628391996,1.9001634120941162,192500,0.0,0
2016-01-29 00:00:00+00:00,1.9476674520930428,1.9666690680926135,1.8146560268374825,1.9001634120941162,84200,0.0,0
2016-02-01 00:00:00+00:00,1.8621601855356629,1.8811618015907507,1.776652800029202,1.7956544160842896,89200,0.0,0
2016-02-02 00:00:00+00:00,1.7386495012388647,1.7576511165652084,1.6056380806958979,1.6151388883590698,68600,0.0,0
2016-02-03 00:00:00+00:00,1.6721438302375198,1.7481504091605227,1.520130785650082,1.6531422138214111,155400,0.0,0
2016-02-04 00:00:00+00:00,1.6626429312752438,1.7576511214283985,1.6341405082068658,1.700646162033081,84600,0.0,0
2016-02-05 00:00:00+00:00,1.6721437763592883,1.7006462000650735,1.6436413526535034,1.6436413526535034,81200,0.0,0
2016-02-08 00:00:00+00:00,1.6341405036854133,1.662642926674929,1.5581339291214775,1.6151388883590698,81500,0.0,0
2016-02-09 00:00:00+00:00,1.5676348600027021,1.6531422489507972,1.5581340515927549,1.596137285232544,62900,0.0,0
2016-02-10 00:00:00+00:00,1.586636352110993,1.6341405036854133,1.5771355444478212,1.6151388883590698,58100,0.0,0
2016-02-11 00:00:00+00:00,1.5866363706710385,1.5961371784453482,1.5486331395737993,1.5771355628967285,27800,0.0,0
2016-02-12 00:00:00+00:00,1.6436413526535034,1.7291487370294227,1.5866363919833693,1.6436413526535034,75300,0.0,0
2016-02-16 00:00:00+00:00,1.672143789407301,1.6816445973833658,1.5961372123402184,1.6246397495269775,50400,0.0,0
2016-02-17 00:00:00+00:00,1.6626430270914911,1.8526594183482317,1.6436414106175308,1.8241568803787231,97000,0.0,0
