date,open,high,low,close,volume,dividends,split_ratio
2016-01-04 00:00:00+00:00,14.397893905639648,14.397893905639648,14.397893905639648,14.397893905639648,2500,0.0,0
2016-01-05 00:00:00+00:00,14.397893905639648,14.397893905639648,14.09062143755735,14.397893905639648,4100,0.0,0
2016-01-06 00:00:00+00:00,14.116960525512695,14.125739930801302,14.099401714935484,14.116960525512695,1400,0.0,0
2016-01-07 00:00:00+00:00,13.739453315734865,13.739453315734865,13.739453315734865,13.739453315734863,1000,0.0,0
2016-01-08 00:00:00+00:00,13.739453315734865,13.739453315734865,13.739453315734865,13.739453315734863,0,0.0,0
2016-01-11 00:00:00+00:00,13.563869666006948,13.563869666006948,13.397065162658693,13.397065162658691,7200,0.0,0
2016-01-12 00:00:00+00:00,13.563871383666992,13.563871383666992,13.563871383666992,13.563871383666992,300,0.0,0
2016-01-13 00:00:00+00:00,13.353169703227335,13.353169703227335,12.931767463684082,12.931767463684082,2300,0.0,0
2016-01-14 00:00:00+00:00,12.870314381914014,13.256599870350172,12.870314381914014,13.028340339660645,7500,0.0,0
2016-01-15 00:00:00+00:00,12.545482838322847,12.545482838322847,12.387456893920898,12.387456893920898,6100,0.0,0
2016-01-18 00:00:00+00:00,12.387456893920898,12.387456893920898,12.387456893920898,12.387456893920898,0,0.0,0
2016-01-19 00:00:00+00:00,12.747404103252258,12.782520884366585,12.747404103252258,12.756182670593262,1100,0.0,0
2016-01-20 00:00:00+00:00,12.290886085429303,12.290886085429303,11.939718246459963,11.939718246459961,1000,0.0,0
2016-01-21 00:00:00+00:00,12.352338577628545,12.422572135925291,12.352338577628545,12.422572135925293,700,0.0,0
2016-01-22 00:00:00+00:00,13.168805122375488,13.168805122375488,13.168805122375488,13.168805122375488,100,0.0,0
2016-01-25 00:00:00+00:00,13.16880681691148,13.16880681691148,12.694729804992676,12.694729804992676,500,0.0,0
2016-01-26 00:00:00+00:00,12.694729804992676,12.694729804992676,12.694729804992676,12.694729804992676,0,0.0,0
2016-01-27 00:00:00+00:00,13.221480125986806,13.221480125986806,13.2039213180542,13.2039213180542,1000,0.0,0
2016-01-28 00:00:00+00:00,13.607768058776857,13.607768058776857,13.607768058776857,13.607768058776855,1900,0.0,0
2016-01-29 00:00:00+00:00,13.783349037170412,13.783349037170412,13.783349037170412,13.78334903717041,300,0.0,0
2016-02-01 00:00:00+00:00,14.046727180480955,14.046727180480955,14.046727180480955,14.046727180480957,100,0.0,0
2016-02-02 00:00:00+00:00,14.046727180480955,14.046727180480955,14.046727180480955,14.046727180480957,0,0.0,0
